molecule,solvent,label
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)ncn2)cc1,ClCCl,429
F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,CCCCCC,505
CC(N(CC)C1=C(CCC/C1=C\C=C2N(CCC)C(C=CC=C3)=C3C\2(C)C)/C=C/C4=[N+](CCC)C5=C(C=CC=C5)C4)=O.[I-],CS(C)=O,640
C[Si](C)(C)[Si](C)(C)c1ccc2cc3ccccc3cc2c1,C1CCCCC1,382.6833157
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,ClC(Cl)Cl,530
CC1(C)CC(/C=C/c2ccc(-n3ccnc3)cc2)=CC(=C(C#N)C#N)C1,CCO,391
CCOC(=O)CCCCCn1c2ccc(N)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(N)ccc1n3CCCCCC(=O)OCC,ClCCl,574
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CCOC(C)=O,464
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,ClC(Cl)Cl,336
CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,570
COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(NC(=O)CCCC(=O)O)cc3[nH]c2cc3CCOC)C(CCOC)=C1,Cc1ccccc1,645
Cc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(C)cc5)cn4c(=O)c3c2)cc1,ClCCl,385
COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CCCCCCCC,361.5498921
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,406
CCCCCC(CC)C1(C(CC)CCCCC)c2ccccc2-c2ccc(C#Cc3cc(C#Cc4ccc5c(c4)C(C(CC)CCCCC)(C(CC)CCCCC)c4ccccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(C(CC)CCCCC)(C(CC)CCCCC)c6ccccc6-7)cc(C#Cc6ccc7c(c6)C(C(CC)CCCCC)(C(CC)CCCCC)c6ccccc6-7)c6ccc3c4c65)cc21,C1CCOC1,492
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CC#N,452.2
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2cccnc21,CC1CCCO1,313
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,ClCCl,355
Cc1nc2c(c[n+]1C)CN1C(=O)N([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C=CC1=N2,[2H]O[2H],384
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,CO,643
COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC(C)=O,503
CN(C)c1ccc(/C=C/c2ncccn2)cc1,ClCCl,379
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,OCCO,351.9020305
Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,Cc1ccccc1,340
CN(C)c1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1,CC(C)=O,418
Cc1cc(C)n2c1C=C1c3ccccc3C(c3ccc[nH]3)=[N+]1[B-]2(F)F,C1CCOC1,599
Clc1nc(Cl)nc(Nc2ccc3ccc4cccc5ccc2c3c45)n1,CC#N,341
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=C4)=C2N=C5C(C6=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,CS(C)=O,703
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CN(C)C=O,343
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,Cc1ccccc1,393
C[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C=C/C=C3N(C)C(C=CC=C4)=C4C/3(C)C,CC#N,637
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,c1ccncc1,576
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CCOC(C)=O,343
c1cc2ccc3cccc4ccc(c1)c2c34,CC#N,335
Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,417
C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(-c4cc(-c5ccccc5)nc(-c5ccccc5)c4)cc3)cc2)c2ccc(/C=C/c3ccc(-c4cc(-c5ccccc5)nc(-c5ccccc5)c4)cc3)cc2)cc1)\c1ccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)c2)cc1,C1CCOC1,411
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,C1CCOC1,378
CCN(CC)c1ccc(-n2cccc2)cc1,CC#N,280
Cc1ccc(C2=[N+]3C(=Cc4ccc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,ClCCl,600
CC1(C)C(/C=C/C2=C(Oc3ccc(CCN=C=S)cc3)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,765
C[Si](C)(C)C#CC(C#C[Si](C)(C)C)=Cc1ccc(C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)s1,ClC(Cl)Cl,458
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,CC#N,898
CCC1(CC)c2cc(-c3ccc(-c4ccccc4)cc3-c3ccccc3)ccc2-c2nc3c(nc21)-c1ccc(-c2ccc(-c4ccccc4)cc2-c2ccccc2)cc1C3(CC)CC,CCC1(CC)c2cc(-c3ccc(-c4ccccc4)cc3-c3ccccc3)ccc2-c2nc3c(nc21)-c1ccc(-c2ccc(-c4ccccc4)cc2-c2ccccc2)cc1C3(CC)CC,408
CCCCC(CC)COC(=O)/C=C/c1cccc(OC)c1,CO,349
O=C(N/N=C/c1ccccc1O)c1ccccc1,C1CCOC1,334
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,CCCCCC,391
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,ClC(Cl)Cl,341
C1=C(c2ccc(-c3cccs3)s2)CCC1,CC#N,342
N#Cc1c(-n2c3ccccc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)c1-n1c2ccccc2c2cc(Br)ccc21,Cc1ccccc1,381
N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CO,405
CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC(=O)C(C)(C)C,506
CCCCN(CCCC)c1ccc2c#cc3cc4c#cc5ccc(N(CCCC)CCCC)cc5c#cc#cc5cc(C(F)(F)F)ccc5c#cc4cc3c#cc3ccc(C(F)(F)F)cc3c#cc#cc2c1,ClCCl,454
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,CO,679
F[B-]([N+]1=C(C2=CC=C(N(C)C)C=C2)C=C(C3=CC(OC)=C(OC)C=C3)C1=N4)(F)N5C4=C(C6=CC=C(OC)C(OC)=C6)C=C5C7=CC=C(N(C)C)C=C7,C1CCCO1,790
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,CCCCCC,675
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,Cc1ccccc1,353.4
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CCOC(C)=O,465
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,CCCCCC,340
CCC1(CC)c2cc(Br)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(-c4cccs4)ccc2-3)C(CC)(CC)c2cc(Br)ccc2-1,C1CCOC1,336
COc1nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)nc(OC)n1,C1COCCO1,443
CN(C(C)(C)C=C1C)C2=C1C=C(C(C3=CC=CC=C3C)=C4C([Si]5(C)C)=CC6=[N+](C)C(C)(C)C=C(C)C6=C4)C5=C2,O,712
Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,365
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(=O)o1,ClCCl,350
O=C1O/C(=C\c2ccccc2)c2ccccc21,CC#N,335
O=C1C(=c2c(=O)c3c4ccccc4cc4cc5ccccc5c2c43)C(=O)c2ccccc21,ClCCl,518.5639229
c1ccc(-c2nnc(-c3cc(-c4nnc(-c5ccccc5)o4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,370
c1ccc(-c2nc(-c3ccc(-c4cncc5ccccc45)cc3)[nH]c2-c2ccccc2)cc1,C1CCOC1,333
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CN(C)C=O,471.0004993
O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1,CS(C)=O,320
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOC(C)=O,472
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CCCCCC,527.5
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,CS(C)=O,558
O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,341
N#C/C(=C\C=C\c1ccccc1)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,376
CC(=O)n1cc(/C=C/c2ccc([N+](=O)[O-])cc2)c2ccccc21,O,381
COC(=O)C(CCCCNC(=O)CCNc1cccc2ccccc12)NC(C)=O,CCO,330
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC(C)=O,360
C(S/C=C/c1ccc(-c2ccc(/C=C/SC=C(c3ccccc3)c3ccccc3)cc2)cc1)=C(c1ccccc1)c1ccccc1,ClCCl,365
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CC#N,553
N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,ClCCl,373
CC(C)(C)c1cc(/C2=C3\C=CC(=N3)/C(c3ccc(Br)cc3)=c3/cc/c([nH]3)=C(\c3ccc(Br)cc3)C3=N/C(=C(/c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4cc2c[nH]4)C=C3)cc(C(C)(C)C)c1,CC(=O)N(C)C,702
N#Cc1ccc(N)cc1,O,283
O=C1c2ccccc2-c2cc3ccccc3c(=O)n21,CO,379
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CC#N,515
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,363
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C(C)(C)C)=O.[Cl-],O,693
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)nc3-n3c4ccccc4c4ccccc43)nn2)c(-n2c3ccccc3c3ccccc32)n1,ClCCl,341
C1=Nc2cccc3cccc(c23)N1,CC#N,329
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C1COCCO1,341
CC1(C)Oc2c(c3nc4ccccc4nc3c3ccccc23)CC1Br,C1CCCCC1,423.0118443
CN1C(=CC2=C([O-])C(=Cc3oc4ccccc4[n+]3C)C2=C(C#N)C#N)Sc2ccccc21,ClC(Cl)Cl,664
Cc1c(C2=[N+]3C(=Cc4c(C)c5ccccc5n4[B-]3(F)F)c3ccccc32)[nH]c2ccccc12,Cc1ccccc1,625
CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCCCC(O)=O)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCCCC(O)=O)C5=C1C=CC=C5,CCO,785
COc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,ClCCl,364
COc1ccc(-c2ccc(-c3ccc(C#N)s3)s2)cc1,CCOC(C)=O,372
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,517.5
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,ClC(Cl)Cl,433
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CC(OCC)=O,432.8
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,ClC(Cl)Cl,500
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1C,CO,341
COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC1CCCCC1,361.3500036
COc1cc2c3c(c4cc(OC)c(OC)c(OC)c4c2c(OC)c1OC)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5cc(OC)c(OC)c(OC)c5c5c(OC)c(OC)c(OC)cc5c4n2[B-]1(F)F)C=3,CC#N,718
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,515
CP1(C2=CC(N(CC)CC)=CC=C2C(C3=CC=CC=C3)=C4C1=C/C(C=C4)=[N+](CC)/CC)=O,[H]C([H])(Cl)Cl,688
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,ClC(Cl)Cl,343.1654676
COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,403
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccccc2)cc1,CO,329
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CCOC(C)=O,401.8097511
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,CC#N,368
F[B-]([N+]1=C(C2=CC=CS2)C=C(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)C1=N7)(F)N8C7=C(C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C8C%13=CC=CS%13,CC1=CC=CC=C1,735
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C4C(=O)c5ccccc5C4=O)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,ClCCl,550
CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,ClC(Cl)Cl,404
CN(C)c1ccc(-c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1,C1CCCCC1,333
CCOC(=O)c1c2c3c(cccc3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,CC#N,376
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3cc(N(C)C)c4ccccc4c3c3c2ccc2ccccc23)c(C)c1,c1ccccc1,433
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,ClCCl,366
BrC1=CC=CN2B1C=Cc1ccccc12,C1CCCCC1,300
CC(C)(C)c1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]2=C3)cc1,CCCCCC,568
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCC,275
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CN(C)C=O,386
CCCN1/C(=C/C=C/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O,633
CCOC(CN1C(=O)C2=C(c3ccc(OC)c(OC)c3)N(CC(OCC)OCC)C(=O)C2=C1c1ccc(OC)c(OC)c1)OCC,ClC(Cl)Cl,495
CCCCCCCCOc1ccc2c3c(c4ccc(OCCCCCCCC)cc4c2c1)C(C)(C)c1ccccc1-3,C1CCCCC1,388
CC[N+](CC)=c1ccc2cc3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,ClCCl,619
CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,CCO,367
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C)=O)C3=C\C=C4N(CC)C(C=CC=C5)=C5C\4(C)C,CO,770
COc1ccc2c(c1)-c1cc3c(cc1[Si]2(c1ccccc1)c1ccccc1)-c1ccccc1[Si]3(c1ccccc1)c1ccccc1,ClCCl,334
CN(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,CC#N,345
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,C1CCOC1,486
c1ccc(-c2nc(-c3c4ccccc4cc4ccccc34)n3ccccc23)cc1,O,375
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O,CN(C)C=O,368
c1ccc(-c2nc3sc4ccccc4c3s2)nc1,CS(C)=O,354
COc1ccc(-c2cnc(C#Cc3ccccc3)o2)cc1OC,ClCCl,330
Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,CO,364
c1ccc(N(c2ccccc2)c2ccc(-c3cncs3)cc2)cc1,CO,346
Cc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3s2)cc1,C1CCCCC1,340
N#CSC1=CC2=C(c3ccccc3)c3cc(SC#N)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,ClCCl,596
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CN(C)C=O,392
CCC1(CC)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CC#N,474
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,502.5
COc1ccccc1-c1nc2c([nH]1)C1=CC(=O)S[C@]1(C)[C@@]1(C)SC(=O)C=C21,CC#N,390
O=c1c2ccccc2c2c3c(cccc13)c(-c1ccccc1)c1c3cccc4cccc(c43)c12,CO,461
COC(=O)c1ccc(C#Cc2ccccc2)cc1,CCCCCCCCCCCCCCCCCl,317.1985028
F[B-]([N+]1=C(C2=C(OC)C=CC(OC)=C2)C=C(C3=CC=CC=C3)C1=N4)(F)N5C4=C(C6=CC=CC=C6)C7=C5C8=C(C=C(OC)C=C8)CC7,ClC(Cl)Cl,681
O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c4ccc(-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4n(-c4ccccc4)c3c2)cc1,Cc1ccccc1,338
COC(=O)CC1(C(=O)OC)Oc2c(c(C(C)=O)c3c(c2C(C)=O)OCO3)O1,CC#N,423
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CCCCO,390
CCCCN1C(=O)c2cccc3cc(C#CC#Cc4cc5c6c(cccc6c4)C(=O)N(CCCC)C5=O)cc(c23)C1=O,ClCCl,314
N#CC=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1,405
O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC(OC)=CC=C5)C4=O,CS(C)=O,361
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2c(c1)Cc1ccccc1-2,C1CCOC1,384
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,CC(C)=O,554
COc1ccc(C2=[N+]3C(=C(c4ccc(C#N)cc4)c4cc(Cl)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2Cl)cc1,C1CCOC1,597
CC(C)=CCN1C(=O)c2cccc3c2c(cc2nc(C)oc23)C1=O,CCO,362
O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2cccc3c(N4CCOCC4)ccc1c23,CC#N,424
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,CS(C)=O,428
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,505
O=S1(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc2-c2cc(-n3c4ccccc4c4ccccc43)ccc21,Cc1ccccc1,351
CN1C(=O)/C(=C/c2ccncc2)N=C1c1ccccc1,C1COCCO1,379
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CS(C)=O,476
F[B-]([N+]1=C(C(C=CC(N(CC)CC)=C2)=C2CC3)C3=C(C4=CC=CC=C4)C1=N5)(F)N6C5=C(C7=CC=CC=C7)C=C6C8=CC=C(OC)C=C8,ClC(Cl)Cl,759
CCCCCCc1ccc2c(/C=N/c3cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)c3)c(O)ccc2c1,CC#N,474
CN(C)c1ccc2c(c1)C(=O)NC2=O,C1CCOC1,377
CC1(C)C(/C=C/C=C/C=C/C=C2/N(c3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](c2ccc(S(=O)(=O)[O-])cc2)c2ccc(S(=O)(=O)[O-])cc21,O,754
Oc1cc(-c2cccs2)ccc1-c1nc2ccccc2s1,O,370
C#Cc1ccc2c(C)cc(=O)oc2c1,CCO,325
CON(OC)c1cc2c3cc(-c4c(C)cc(C)cc4C)cc4c5cc(-c6c(C)cc(C)cc6C)cc6c7cc(B(c8c(C)cc(C)cc8C)c8c(C)cc(C)cc8C)cc8c9cc(-c%10c(C)cc(C)cc%10C)cc%10c%11cc(-c%12c(C)cc(C)cc%12C)cc%12c(c1)c2c1c(c43)c(c65)c(c78)c(c9%10)c1c%11%12,Cc1ccccc1,461
O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccc(F)cc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,c1ccccc1,376
CN1C(=CC2=C([O-])C(=Cc3oc4ccccc4[n+]3C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,608
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,CS(C)=O,334
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCOc1ccccc1,781.1748634
O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,ClCCl,384
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n(c26)P1(=O)c1ccccc1)c3c45,C1COCCO1,432
CC(=O)c1c(N[C@H](C(=O)O)C(C)C)c2ccc(N(C)C)cc2oc1=O,ClCCl,371
Oc1ccc2ccc3cccc4ccc1c2c34,CN(C)P(=O)(N(C)C)N(C)C,388.3344336
OC1(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)CC1,CCCCCC,307
CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,ClCCl,500
COc1ccc(C#Cc2c3ccccc3c3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,CCCCCCCCO,615
CC(O)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,CC#N,355
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CCOC(C)=O,340
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n(c26)P1(=O)c1ccccc1)c3c45,C1COCCO1,430
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCOC(C)=O,346
CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,CCCCCCO,645
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,CC#N,496
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,Cc1ccccc1C,341.4017958
CCCCc1ccc(-n2c3c(c4c2c2c(n4-c4ccc(CCCC)cc4)-c4cc(F)ccc4NB2c2ccccc2)B(c2ccccc2)Nc2ccc(F)cc2-3)cc1,Cc1ccccc1,395
COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CC#N,337
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,C1COCCO1,328.5
O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,CCCCCC,342.6395939
